hex,flight,registration,aircraft,departure_time,departure_lat,departure_lon,departure_iata,departure_name,arrival_time,arrival_lat,arrival_lon,arrival_name,arrival_iata,airline,likely_departure_destination,likely_arrival_destination
a2f016,TYSON43 ,N289GX,A320,00:02.2,31.200613,-92.441216,AEX,Alexandria International Airport,30:02.2,32.55938,-84.867256,Columbus Airport,CSG,Global X Airlines,Central Louisiana ICE Processing Center,Columbus Airport
a8b479,TYSON51 ,N660CP,B737,00:02.9,29.534416,-98.479317,SAT,San Antonio International Airport,00:02.3,32.524429,-84.923874,Columbus Airport,CSG,Eastern Air Express,South Texas ICE Processing Center,Columbus Airport
a8b479,TYSON51 ,N660CP,B737,00:02.9,29.534416,-98.479317,SAT,San Antonio International Airport,00:02.3,32.524429,-84.923874,Columbus Airport,CSG,Eastern Air Express,South Texas ICE Processing Center,Columbus Airport
a835d1,TYSON46 ,N628VA,A320,30:03.1,31.798119,-106.373787,ELP,El Paso International Airport,30:03.7,32.524612,-84.923714,Columbus Airport,CSG,Global X Airlines,El Paso Service Processing Center,Columbus Airport
a835d1,TYSON46 ,N628VA,A320,30:03.1,31.798119,-106.373787,ELP,El Paso International Airport,30:03.7,32.524612,-84.923714,Columbus Airport,CSG,Global X Airlines,El Paso Service Processing Center,Columbus Airport
a75013,TYSON43 ,N570TA,A321,30:02.5,31.370668,-92.586678,AEX,Alexandria International Airport,30:02.3,32.450455,-85.043465,Columbus Airport,CSG,Global X Airlines,Central Louisiana ICE Processing Center,Columbus Airport
a75013,TYSON43 ,N570TA,A321,30:02.5,31.370668,-92.586678,AEX,Alexandria International Airport,30:02.3,32.450455,-85.043465,Columbus Airport,CSG,Global X Airlines,Central Louisiana ICE Processing Center,Columbus Airport
a8b479,TYSON52 ,N660CP,B737,30:02.8,29.53442,-98.479309,SAT,San Antonio International Airport,30:01.9,32.53289,-84.910362,Columbus Airport,CSG,Eastern Air Express,South Texas ICE Processing Center,Columbus Airport
a8b479,TYSON52 ,N660CP,B737,30:02.8,29.53442,-98.479309,SAT,San Antonio International Airport,30:01.9,32.53289,-84.910362,Columbus Airport,CSG,Eastern Air Express,South Texas ICE Processing Center,Columbus Airport
a2d25e,SLM482  ,N281GX,A320,00:04.6,25.798937,-80.29911,MIA,Miami International Airport,30:02.1,12.195053,-68.988792,Curacao International Airport,CUR,Global X Airlines,Krome North Service Processing Center,Curacao International Airport
a2d25e,SLM482  ,N281GX,A320,00:04.6,25.798937,-80.29911,MIA,Miami International Airport,30:02.1,12.195053,-68.988792,Curacao International Airport,CUR,Global X Airlines,Krome North Service Processing Center,Curacao International Airport
a2d25e,SLM482  ,N281GX,A320,30:02.9,25.798199,-80.297699,MIA,Miami International Airport,00:02.4,12.218287,-69.096535,Curacao International Airport,CUR,Global X Airlines,Krome North Service Processing Center,Curacao International Airport
a2d25e,SLM482  ,N281GX,A320,30:02.9,25.798199,-80.297699,MIA,Miami International Airport,00:02.4,12.218287,-69.096535,Curacao International Airport,CUR,Global X Airlines,Krome North Service Processing Center,Curacao International Airport
a2d25e,GXA482  ,N281GX,A320,30:02.9,12.186468,-68.956413,CUR,Curacao International Airport,30:02.9,12.2173,-69.094246,Curacao International Airport,CUR,Global X Airlines,Curacao International Airport,Curacao International Airport
a2d25e,GXA482  ,N281GX,A320,30:02.9,12.186468,-68.956413,CUR,Curacao International Airport,30:02.9,12.2173,-69.094246,Curacao International Airport,CUR,Global X Airlines,Curacao International Airport,Curacao International Airport
a2d25e,GXA482  ,N281GX,A320,30:02.9,12.186468,-68.956413,CUR,Curacao International Airport,30:02.9,12.2173,-69.094246,Curacao International Airport,CUR,Global X Airlines,Curacao International Airport,Curacao International Airport
a2d25e,GXA482  ,N281GX,A320,30:02.9,12.186468,-68.956413,CUR,Curacao International Airport,30:02.9,12.2173,-69.094246,Curacao International Airport,CUR,Global X Airlines,Curacao International Airport,Curacao International Airport
a2d25e,,N281GX,A320,30:02.3,5.590644,-55.3298,PBM,Zanderij International Airport,00:02.7,12.186049,-68.957916,Curacao International Airport,CUR,Global X Airlines,Zanderij International Airport,Curacao International Airport
a2d25e,,N281GX,A320,30:02.3,5.590644,-55.3298,PBM,Zanderij International Airport,00:02.7,12.186049,-68.957916,Curacao International Airport,CUR,Global X Airlines,Zanderij International Airport,Curacao International Airport
a1f3aa,CMB504  ,N225AX,B762,00:03.0,33.000824,-97.309814,AFW,Fort Worth Alliance Airport,30:02.0,34.451157,-102.976646,Clovis Municipal Airport,CVN,Omni Air International,Fort Worth Alliance Airport,Clovis Municipal Airport
a1f3aa,CMB504  ,N225AX,B762,00:03.0,33.000824,-97.309814,AFW,Fort Worth Alliance Airport,30:02.0,34.451157,-102.976646,Clovis Municipal Airport,CVN,Omni Air International,Fort Worth Alliance Airport,Clovis Municipal Airport
a1f3aa,CMB504  ,N225AX,B762,00:03.0,33.000824,-97.309814,AFW,Fort Worth Alliance Airport,30:02.0,34.451157,-102.976646,Clovis Municipal Airport,CVN,Omni Air International,Fort Worth Alliance Airport,Clovis Municipal Airport
a1f3aa,CMB504  ,N225AX,B762,00:03.0,33.000824,-97.309814,AFW,Fort Worth Alliance Airport,30:02.0,34.451157,-102.976646,Clovis Municipal Airport,CVN,Omni Air International,Fort Worth Alliance Airport,Clovis Municipal Airport
ad7274,TYSON43 ,N966AD,A321,00:02.3,31.370251,-92.536194,AEX,Alexandria International Airport,00:02.1,32.697269,-84.890465,Callaway Gardens,CWG,Global X Airlines,Central Louisiana ICE Processing Center,Callaway Gardens
ad7274,TYSON43 ,N966AD,A321,00:02.3,31.370251,-92.536194,AEX,Alexandria International Airport,00:02.1,32.697269,-84.890465,Callaway Gardens,CWG,Global X Airlines,Central Louisiana ICE Processing Center,Callaway Gardens
ad7274,TYSON43 ,N966AD,A321,00:02.3,31.370251,-92.536194,AEX,Alexandria International Airport,00:02.1,32.697269,-84.890465,Callaway Gardens,CWG,Global X Airlines,Central Louisiana ICE Processing Center,Callaway Gardens
ad7274,TYSON43 ,N966AD,A321,00:02.3,31.370251,-92.536194,AEX,Alexandria International Airport,00:02.1,32.697269,-84.890465,Callaway Gardens,CWG,Global X Airlines,Central Louisiana ICE Processing Center,Callaway Gardens
acb2ba,TYSON53 ,N917XA,B738,00:02.3,29.533836,-98.479134,SAT,San Antonio International Airport,00:02.4,32.916855,-96.926598,Dallas Love Field,DAL,Eastern Air Express,South Texas ICE Processing Center,Dallas Love Field
acb2ba,TYSON53 ,N917XA,B738,00:02.3,29.533836,-98.479134,SAT,San Antonio International Airport,00:02.4,32.916855,-96.926598,Dallas Love Field,DAL,Eastern Air Express,South Texas ICE Processing Center,Dallas Love Field
a2c129,TYSON44 ,N277GX,A321,30:02.1,26.271709,-97.658371,HRL,Valley International Airport,00:02.5,32.852169,-96.847267,Dallas Love Field,DAL,Global X Airlines,El Valle Detention Facility,Dallas Love Field
a2c129,TYSON44 ,N277GX,A321,30:02.1,26.271709,-97.658371,HRL,Valley International Airport,00:02.5,32.852169,-96.847267,Dallas Love Field,DAL,Global X Airlines,El Valle Detention Facility,Dallas Love Field
acb2ba,TYSON53 ,N917XA,B738,00:02.1,29.494753,-98.360168,MDA,Martindale Army Heliport,00:01.9,32.852112,-96.847198,Dallas Love Field,DAL,Eastern Air Express,Martindale Army Heliport,Dallas Love Field
acb2ba,TYSON53 ,N917XA,B738,00:02.1,29.494753,-98.360168,MDA,Martindale Army Heliport,00:01.9,32.852112,-96.847198,Dallas Love Field,DAL,Eastern Air Express,Martindale Army Heliport,Dallas Love Field
a5fef9,OAE3256 ,N486AX,B763,00:03.1,10.590591,-67.325783,CCS,Simon Bolivar International Airport,30:04.2,18.415649,-66.220192,Dorado Beach,DDP,Omni Air International,Simon Bolivar International Airport,Dorado Beach
a5fef9,OAE3256 ,N486AX,B763,00:03.1,10.590591,-67.325783,CCS,Simon Bolivar International Airport,30:04.2,18.415649,-66.220192,Dorado Beach,DDP,Omni Air International,Simon Bolivar International Airport,Dorado Beach
a5fef9,OAE3256 ,N486AX,B763,00:03.1,10.590591,-67.325783,CCS,Simon Bolivar International Airport,30:04.2,18.415649,-66.220192,Dorado Beach,DDP,Omni Air International,Simon Bolivar International Airport,Dorado Beach
a5fef9,OAE3256 ,N486AX,B763,00:03.1,10.590591,-67.325783,CCS,Simon Bolivar International Airport,30:04.2,18.415649,-66.220192,Dorado Beach,DDP,Omni Air International,Simon Bolivar International Airport,Dorado Beach
a5fef9,OAE3244 ,N486AX,B763,00:02.7,10.598969,-67.319344,CCS,Simon Bolivar International Airport,30:02.9,18.434509,-66.289642,Dorado Beach,DDP,Omni Air International,Simon Bolivar International Airport,Dorado Beach
a5fef9,OAE3244 ,N486AX,B763,00:02.7,10.598969,-67.319344,CCS,Simon Bolivar International Airport,30:02.9,18.434509,-66.289642,Dorado Beach,DDP,Omni Air International,Simon Bolivar International Airport,Dorado Beach
a5fef9,OAE3317 ,N486AX,B763,30:02.5,31.796238,-106.379372,ELP,El Paso International Airport,30:02.6,18.47607,-66.236275,Dorado Beach,DDP,Omni Air International,El Paso Service Processing Center,Dorado Beach
a5fef9,OAE3317 ,N486AX,B763,30:02.5,31.796238,-106.379372,ELP,El Paso International Airport,30:02.6,18.47607,-66.236275,Dorado Beach,DDP,Omni Air International,El Paso Service Processing Center,Dorado Beach
a5fef9,OAE3317 ,N486AX,B763,30:02.5,31.796238,-106.379372,ELP,El Paso International Airport,30:02.6,18.47607,-66.236275,Dorado Beach,DDP,Omni Air International,El Paso Service Processing Center,Dorado Beach
a5fef9,OAE3317 ,N486AX,B763,30:02.5,31.796238,-106.379372,ELP,El Paso International Airport,30:02.6,18.47607,-66.236275,Dorado Beach,DDP,Omni Air International,El Paso Service Processing Center,Dorado Beach
a5fef9,OAE3244 ,N486AX,B763,00:02.7,10.598969,-67.319344,CCS,Simon Bolivar International Airport,30:02.9,18.434509,-66.289642,Dorado Beach,DDP,Omni Air International,Simon Bolivar International Airport,Dorado Beach
a5fef9,OAE3244 ,N486AX,B763,00:02.7,10.598969,-67.319344,CCS,Simon Bolivar International Airport,30:02.9,18.434509,-66.289642,Dorado Beach,DDP,Omni Air International,Simon Bolivar International Airport,Dorado Beach
a1ac1a,OAE3134 ,N207AX,B762,30:03.0,42.694016,23.394573,SOF,Sofia Airport,30:02.2,28.57988,76.912643,Indira Gandhi International Airport,DEL,Omni Air International,Sofia Airport,Indira Gandhi International Airport
a1ac1a,OAE3134 ,N207AX,B762,30:03.0,42.694016,23.394573,SOF,Sofia Airport,30:02.2,28.57988,76.912643,Indira Gandhi International Airport,DEL,Omni Air International,Sofia Airport,Indira Gandhi International Airport
a1ac1a,,N207AX,B762,30:02.9,28.55953,77.102547,DEL,Indira Gandhi International Airport,30:02.3,28.551966,77.074776,Indira Gandhi International Airport,DEL,Omni Air International,Indira Gandhi International Airport,Indira Gandhi International Airport
a1ac1a,,N207AX,B762,30:02.9,28.55953,77.102547,DEL,Indira Gandhi International Airport,30:02.3,28.551966,77.074776,Indira Gandhi International Airport,DEL,Omni Air International,Indira Gandhi International Airport,Indira Gandhi International Airport
a1ac1a,,N207AX,B762,30:02.9,28.55953,77.102547,DEL,Indira Gandhi International Airport,30:02.3,28.551966,77.074776,Indira Gandhi International Airport,DEL,Omni Air International,Indira Gandhi International Airport,Indira Gandhi International Airport
a1ac1a,,N207AX,B762,30:02.9,28.55953,77.102547,DEL,Indira Gandhi International Airport,30:02.3,28.551966,77.074776,Indira Gandhi International Airport,DEL,Omni Air International,Indira Gandhi International Airport,Indira Gandhi International Airport
a1f3aa,OAE3148 ,N225AX,B762,30:02.7,-1.328531,36.917213,NBO,Jomo Kenyatta International Airport,00:03.1,28.55072,76.825188,Indira Gandhi International Airport,DEL,Omni Air International,Jomo Kenyatta International Airport,Indira Gandhi International Airport
a1f3aa,OAE3148 ,N225AX,B762,30:02.7,-1.328531,36.917213,NBO,Jomo Kenyatta International Airport,00:03.1,28.55072,76.825188,Indira Gandhi International Airport,DEL,Omni Air International,Jomo Kenyatta International Airport,Indira Gandhi International Airport
a2bd72,TYSON47 ,N276GX,A320,00:02.4,33.310822,-111.666931,AZA,Phoenix-Mesa Gateway Airport,30:03.5,40.030014,-104.703308,Denver International Airport,DEN,Global X Airlines,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
a2bd72,TYSON47 ,N276GX,A320,00:02.4,33.310822,-111.666931,AZA,Phoenix-Mesa Gateway Airport,30:03.5,40.030014,-104.703308,Denver International Airport,DEN,Global X Airlines,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
a2bd72,TYSON47 ,N276GX,A320,00:02.4,33.310822,-111.666931,AZA,PhoenixMesa Gateway Airport,30:03.5,40.030014,-104.703308,Denver International Airport,DEN,Global X Airlines,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
a2bd72,TYSON47 ,N276GX,A320,00:02.4,33.310822,-111.666931,AZA,PhoenixMesa Gateway Airport,30:03.5,40.030014,-104.703308,Denver International Airport,DEN,Global X Airlines,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
a2bd72,TYSON47 ,N276GX,A320,00:02.4,33.310822,-111.666931,AZA,Phoenix-Mesa Gateway Airport,30:03.5,40.030014,-104.703308,Denver International Airport,DEN,Global X Airlines,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
a2bd72,TYSON47 ,N276GX,A320,00:02.4,33.310822,-111.666931,AZA,Phoenix-Mesa Gateway Airport,30:03.5,40.030014,-104.703308,Denver International Airport,DEN,Global X Airlines,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
a2bd72,TYSON47 ,N276GX,A320,00:02.4,33.310822,-111.666931,AZA,PhoenixMesa Gateway Airport,30:03.5,40.030014,-104.703308,Denver International Airport,DEN,Global X Airlines,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
a2bd72,TYSON47 ,N276GX,A320,00:02.4,33.310822,-111.666931,AZA,PhoenixMesa Gateway Airport,30:03.5,40.030014,-104.703308,Denver International Airport,DEN,Global X Airlines,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
a8d231,TYSON52 ,N668CP,B737,00:02.7,25.995392,-80.211754,HWO,North Perry,30:02.6,39.839928,-104.663666,Denver International Airport,DEN,Eastern Air Express,North Perry,Denver Contract Detention Facility (Aurora)
a8d231,TYSON52 ,N668CP,B737,00:02.7,25.995392,-80.211754,HWO,North Perry,30:02.6,39.839928,-104.663666,Denver International Airport,DEN,Eastern Air Express,North Perry,Denver Contract Detention Facility (Aurora)
a8d231,TYSON53 ,N668CP,B737,30:01.9,25.804476,-80.290298,MIA,Miami International Airport,00:01.8,39.839001,-104.664047,Denver International Airport,DEN,Eastern Air Express,Krome North Service Processing Center,Denver Contract Detention Facility (Aurora)
a8d231,TYSON53 ,N668CP,B737,30:01.9,25.804476,-80.290298,MIA,Miami International Airport,00:01.8,39.839001,-104.664047,Denver International Airport,DEN,Eastern Air Express,Krome North Service Processing Center,Denver Contract Detention Facility (Aurora)
acb2ba,TYSON47 ,N917XA,B738,00:04.2,33.31707,-111.665482,AZA,Phoenix-Mesa Gateway Airport,30:03.9,39.869549,-104.694427,Denver International Airport,DEN,Eastern Air Express,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
acb2ba,TYSON47 ,N917XA,B738,00:04.2,33.31707,-111.665482,AZA,Phoenix-Mesa Gateway Airport,30:03.9,39.869549,-104.694427,Denver International Airport,DEN,Eastern Air Express,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
acb2ba,TYSON47 ,N917XA,B738,00:04.2,33.31707,-111.665482,AZA,PhoenixMesa Gateway Airport,30:03.9,39.869549,-104.694427,Denver International Airport,DEN,Eastern Air Express,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
acb2ba,TYSON47 ,N917XA,B738,00:04.2,33.31707,-111.665482,AZA,PhoenixMesa Gateway Airport,30:03.9,39.869549,-104.694427,Denver International Airport,DEN,Eastern Air Express,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
acb2ba,TYSON47 ,N917XA,B738,00:04.2,33.31707,-111.665482,AZA,Phoenix-Mesa Gateway Airport,30:03.9,39.869549,-104.694427,Denver International Airport,DEN,Eastern Air Express,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
acb2ba,TYSON47 ,N917XA,B738,00:04.2,33.31707,-111.665482,AZA,Phoenix-Mesa Gateway Airport,30:03.9,39.869549,-104.694427,Denver International Airport,DEN,Eastern Air Express,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
acb2ba,TYSON47 ,N917XA,B738,00:04.2,33.31707,-111.665482,AZA,PhoenixMesa Gateway Airport,30:03.9,39.869549,-104.694427,Denver International Airport,DEN,Eastern Air Express,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
acb2ba,TYSON47 ,N917XA,B738,00:04.2,33.31707,-111.665482,AZA,PhoenixMesa Gateway Airport,30:03.9,39.869549,-104.694427,Denver International Airport,DEN,Eastern Air Express,Florence Service Processing Center,Denver Contract Detention Facility (Aurora)
a8b479,TYSON51 ,N660CP,B737,00:02.5,29.977615,-95.308334,IAH,George Bush Intercontinental Airport,00:03.2,39.875908,-104.687035,Denver International Airport,DEN,Eastern Air Express,George Bush Intercontinental Airport,Denver Contract Detention Facility (Aurora)
a8b479,TYSON51 ,N660CP,B737,00:02.5,29.977615,-95.308334,IAH,George Bush Intercontinental Airport,00:03.2,39.875908,-104.687035,Denver International Airport,DEN,Eastern Air Express,George Bush Intercontinental Airport,Denver Contract Detention Facility (Aurora)
a1f3aa,,N225AX,B762,30:02.5,-26.101748,28.267611,JNB,OR Tambo International Airport,00:02.4,6.659903,-6.760712,Daloa,DJO,Omni Air International,OR Tambo International Airport,Daloa
a1f3aa,,N225AX,B762,30:02.5,-26.101748,28.267611,JNB,OR Tambo International Airport,00:02.4,6.659903,-6.760712,Daloa,DJO,Omni Air International,OR Tambo International Airport,Daloa
a1ac1a,,N207AX,B762,30:02.7,13.900603,100.595375,DMK,Don Mueang International Airport,30:02.6,11.572933,108.307411,Lien Khuong Airport,DLI,Omni Air International,Don Mueang International Airport,Lien Khuong Airport
a1ac1a,,N207AX,B762,30:02.7,13.900603,100.595375,DMK,Don Mueang International Airport,30:02.6,11.572933,108.307411,Lien Khuong Airport,DLI,Omni Air International,Don Mueang International Airport,Lien Khuong Airport
a1ac1a,,N207AX,B762,30:02.7,13.900603,100.595375,DMK,Don Mueang International Airport,30:02.6,11.572933,108.307411,Lien Khuong Airport,DLI,Omni Air International,Don Mueang International Airport,Lien Khuong Airport
a1ac1a,,N207AX,B762,30:02.7,13.900603,100.595375,DMK,Don Mueang International Airport,30:02.6,11.572933,108.307411,Lien Khuong Airport,DLI,Omni Air International,Don Mueang International Airport,Lien Khuong Airport
a1ac1a,OAE3134 ,N207AX,B762,30:02.8,25.022873,76.719666,KTU,Kota,00:03.0,13.900603,100.595375,Don Mueang International Airport,DMK,Omni Air International,Kota,Don Mueang International Airport
a1ac1a,OAE3134 ,N207AX,B762,30:02.8,25.022873,76.719666,KTU,Kota,00:03.0,13.900603,100.595375,Don Mueang International Airport,DMK,Omni Air International,Kota,Don Mueang International Airport
a2f9dd,,N291GX,A320,00:02.2,44.877411,-93.218895,MSP,MinneapolisSt Paul International Airport,00:01.9,41.577152,-95.464737,Municipal,DNS,Global X Airlines,MinneapolisSt Paul International Airport,Municipal
a2f9dd,,N291GX,A320,00:02.2,44.877411,-93.218895,MSP,MinneapolisSt Paul International Airport,00:01.9,41.577152,-95.464737,Municipal,DNS,Global X Airlines,MinneapolisSt Paul International Airport,Municipal
a5b769,,N468AX,B763,00:01.9,21.758011,59.168167,SUH,Sur,00:02.3,25.998779,52.040577,Hamad International Airport,DOH,Omni Air International,Sur,Hamad International Airport
a5b769,,N468AX,B763,00:01.9,21.758011,59.168167,SUH,Sur,00:02.3,25.998779,52.040577,Hamad International Airport,DOH,Omni Air International,Sur,Hamad International Airport
a2c4e0,,N278GX,A320,00:02.4,26.201229,-97.659004,HRL,Valley International Airport,00:02.9,30.749771,-93.090767,Beauregard Parish,DRI,Global X Airlines,El Valle Detention Facility,Beauregard Parish
a2c4e0,,N278GX,A320,00:02.4,26.201229,-97.659004,HRL,Valley International Airport,00:02.9,30.749771,-93.090767,Beauregard Parish,DRI,Global X Airlines,El Valle Detention Facility,Beauregard Parish
a2c129,GXA105  ,N277GX,A321,00:03.0,25.798912,-80.297386,MIA,Miami International Airport,30:03.3,42.186615,-83.358574,Detroit Metropolitan Wayne County Airport,DTW,Global X Airlines,Krome North Service Processing Center,Detroit Metropolitan Wayne County Airport
a2c129,GXA105  ,N277GX,A321,00:03.0,25.798912,-80.297386,MIA,Miami International Airport,30:03.3,42.186615,-83.358574,Detroit Metropolitan Wayne County Airport,DTW,Global X Airlines,Krome North Service Processing Center,Detroit Metropolitan Wayne County Airport
a1f3aa,OAE3276 ,N225AX,B762,00:01.9,34.810089,-77.634834,OAJ,Albert J Ellis Airport,00:02.4,32.425121,-90.123932,Bruce Campbell Field,DXE,Omni Air International,Albert J Ellis Airport,Bruce Campbell Field
a1f3aa,OAE3276 ,N225AX,B762,00:01.9,34.810089,-77.634834,OAJ,Albert J Ellis Airport,00:02.4,32.425121,-90.123932,Bruce Campbell Field,DXE,Omni Air International,Albert J Ellis Airport,Bruce Campbell Field
a1f3aa,OAE3258 ,N225AX,B762,00:02.9,61.174191,-149.989212,ANC,Ted Stevens Anchorage International Airport,00:02.5,32.414829,-99.849327,Dyess AFB,DYS,Omni Air International,Ted Stevens Anchorage International Airport,Dyess AFB
a1f3aa,OAE3258 ,N225AX,B762,00:02.9,61.174191,-149.989212,ANC,Ted Stevens Anchorage International Airport,00:02.5,32.414829,-99.849327,Dyess AFB,DYS,Omni Air International,Ted Stevens Anchorage International Airport,Dyess AFB
a1f3aa,OAE3258 ,N225AX,B762,00:02.9,61.174191,-149.989212,ANC,Ted Stevens Anchorage International Airport,00:02.5,32.414829,-99.849327,Dyess AFB,DYS,Omni Air International,Ted Stevens Anchorage International Airport,Dyess AFB
a1f3aa,OAE3258 ,N225AX,B762,00:02.9,61.174191,-149.989212,ANC,Ted Stevens Anchorage International Airport,00:02.5,32.414829,-99.849327,Dyess AFB,DYS,Omni Air International,Ted Stevens Anchorage International Airport,Dyess AFB
a8b479,TYSON51 ,N660CP,B737,30:03.2,25.806519,-80.246071,MIA,Miami International Airport,30:02.3,31.740526,-106.279984,El Paso International Airport,ELP,Eastern Air Express,Krome North Service Processing Center,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,30:03.2,25.806519,-80.246071,MIA,Miami International Airport,30:02.3,31.740526,-106.279984,El Paso International Airport,ELP,Eastern Air Express,Krome North Service Processing Center,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,00:02.7,26.267715,-97.658302,HRL,Valley International Airport,30:02.9,31.800764,-106.37748,El Paso International Airport,ELP,Eastern Air Express,El Valle Detention Facility,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,00:02.7,26.267715,-97.658302,HRL,Valley International Airport,30:02.9,31.800764,-106.37748,El Paso International Airport,ELP,Eastern Air Express,El Valle Detention Facility,El Paso Service Processing Center
a5fef9,OAE3317 ,N486AX,B763,30:02.8,26.273478,-97.658157,HRL,Valley International Airport,30:02.4,31.922871,-105.97126,El Paso International Airport,ELP,Omni Air International,El Valle Detention Facility,El Paso Service Processing Center
a5fef9,OAE3317 ,N486AX,B763,30:02.8,26.273478,-97.658157,HRL,Valley International Airport,30:02.4,31.922871,-105.97126,El Paso International Airport,ELP,Omni Air International,El Valle Detention Facility,El Paso Service Processing Center
a2f9dd,TYSON46 ,N291GX,A320,00:02.4,31.376175,-92.591644,AEX,Alexandria International Airport,30:02.6,31.837029,-106.350121,El Paso International Airport,ELP,Global X Airlines,Central Louisiana ICE Processing Center,El Paso Service Processing Center
a2f9dd,TYSON46 ,N291GX,A320,00:02.4,31.376175,-92.591644,AEX,Alexandria International Airport,30:02.6,31.837029,-106.350121,El Paso International Airport,ELP,Global X Airlines,Central Louisiana ICE Processing Center,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,00:02.6,26.267944,-97.658195,HRL,Valley International Airport,30:02.5,31.793364,-106.21386,El Paso International Airport,ELP,Eastern Air Express,El Valle Detention Facility,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,00:02.6,26.267944,-97.658195,HRL,Valley International Airport,30:02.5,31.793364,-106.21386,El Paso International Airport,ELP,Eastern Air Express,El Valle Detention Facility,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,00:02.3,26.22028,-97.644402,HRL,Valley International Airport,00:04.5,31.890656,-105.948303,El Paso International Airport,ELP,Eastern Air Express,El Valle Detention Facility,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,00:02.3,26.22028,-97.644402,HRL,Valley International Airport,00:04.5,31.890656,-105.948303,El Paso International Airport,ELP,Eastern Air Express,El Valle Detention Facility,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,00:02.0,26.234327,-97.65863,HRL,Valley International Airport,00:02.6,31.871017,-106.302887,El Paso International Airport,ELP,Eastern Air Express,El Valle Detention Facility,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,00:02.0,26.234327,-97.65863,HRL,Valley International Airport,00:02.6,31.871017,-106.302887,El Paso International Airport,ELP,Eastern Air Express,El Valle Detention Facility,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,30:02.3,29.534451,-98.479317,SAT,San Antonio International Airport,00:02.4,31.848862,-106.333977,El Paso International Airport,ELP,Eastern Air Express,South Texas ICE Processing Center,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,30:02.3,29.534451,-98.479317,SAT,San Antonio International Airport,00:02.4,31.848862,-106.333977,El Paso International Airport,ELP,Eastern Air Express,South Texas ICE Processing Center,El Paso Service Processing Center
a2f9dd,,N291GX,A320,30:02.2,26.201294,-97.659081,HRL,Valley International Airport,30:02.2,31.798971,-106.375038,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2f9dd,,N291GX,A320,30:02.2,26.201294,-97.659081,HRL,Valley International Airport,30:02.2,31.798971,-106.375038,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a8b479,,N660CP,B737,00:02.6,26.230877,-97.647507,HRL,Valley International Airport,00:02.0,31.798176,-106.374329,El Paso International Airport,ELP,Eastern Air Express,El Valle Detention Facility,El Paso Service Processing Center
a8b479,,N660CP,B737,00:02.6,26.230877,-97.647507,HRL,Valley International Airport,00:02.0,31.798176,-106.374329,El Paso International Airport,ELP,Eastern Air Express,El Valle Detention Facility,El Paso Service Processing Center
a8b479,TYSON52 ,N660CP,B737,00:02.7,39.83894,-104.664078,DEN,Denver International Airport,30:01.9,31.974884,-106.43071,El Paso International Airport,ELP,Eastern Air Express,Denver Contract Detention Facility (Aurora),El Paso Service Processing Center
a8b479,TYSON52 ,N660CP,B737,00:02.7,39.83894,-104.664078,DEN,Denver International Airport,30:01.9,31.974884,-106.43071,El Paso International Airport,ELP,Eastern Air Express,Denver Contract Detention Facility (Aurora),El Paso Service Processing Center
a83f98,TYSON48 ,N630VA,A320,30:02.3,33.316925,-111.673584,AZA,Phoenix-Mesa Gateway Airport,30:02.0,31.79702,-106.386757,El Paso International Airport,ELP,Global X Airlines,Florence Service Processing Center,El Paso Service Processing Center
a83f98,TYSON48 ,N630VA,A320,30:02.3,33.316925,-111.673584,AZA,Phoenix-Mesa Gateway Airport,30:02.0,31.79702,-106.386757,El Paso International Airport,ELP,Global X Airlines,Florence Service Processing Center,El Paso Service Processing Center
